# timestamp tx ty tz qx qy qz qw
1540821844.80495 7.04162515950624 3.36909003936576 -0.913301240755872 0.00402054000591063 -0.00332087831953524 0.896144070129431 -0.443732591317231
1540821844.80695 7.04161023244808 3.36908364525596 -0.913280012653745 0.00402381317332814 -0.00332370032391334 0.89614586480224 -0.443728916052974
1540821844.80895 7.04159533020158 3.36907731184536 -0.913258963971724 0.00402713439292192 -0.00332668061212817 0.896147709419172 -0.443725138218986
1540821844.81095 7.0415804623052 3.36907104039806 -0.91323808399978 0.00403049133464791 -0.00332981372751337 0.896149601012215 -0.443721263954963
1540821844.81295 7.04156563845733 3.369064832065 -0.91321736192748 0.00403387091263106 -0.00333309321729923 0.89615153641757 -0.443717299810919
1540821844.81495 7.04155086843914 3.36905868788188 -0.913196786912166 0.00403725946492242 -0.00333651175218204 0.896153512301827 -0.443713252691915
1540821844.81695 7.04153616203743 3.36905260876696 -0.913176348147135 0.00404064293325742 -0.00334006124589187 0.896155525188134 -0.443709129802779
1540821844.81895 7.04152152896746 3.369046595519 -0.913156034929824 0.00404400704281555 -0.00334373297475854 0.896157571482366 -0.443704938592822
1540821844.82095 7.04150697879584 3.36904064881511 -0.91313583672999 0.00404733748198161 -0.00334751769727509 0.896159647499276 -0.443700686700559
1540821844.82295 7.04149252086337 3.36903476920863 -0.913115743257889 0.00405062008210868 -0.00335140577365825 0.896161749488643 -0.443696381898417
1540821844.82495 7.04147816420785 3.36902895712698 -0.913095744532461 0.00405384099728292 -0.0033553872854055 0.896163873661407 -0.443692032037444
1540821844.82695 7.04146391748698 3.36902321286958 -0.913075830949513 0.00405698688409033 -0.00335945215484817 0.896166016215797 -0.443687644992002
1540821844.82895 7.04144978890121 3.3690175366057 -0.913055993349894 0.00406004508138547 -0.00336359026470021 0.896168173363449 -0.443683228604472
1540821844.83095 7.04143578611657 3.36901192837232 -0.913036223087685 0.00406300379006229 -0.00336779157760224 0.896170341355512 -0.44367879062993
1540821844.83295 7.04142191618832 3.36900638807208 -0.913016512097664 0.00406585225099901 -0.00337204625464461 0.896172516508537 -0.443674338681296
1540821844.83495 7.04140818550607 3.36900091547265 -0.912996852944426 0.00406858087547523 -0.00337634474747111 0.896174695224766 -0.443669880186389
1540821844.83695 7.04139459979307 3.36899551020968 -0.912977238824858 0.00407118125493809 -0.00338067782332801 0.896176873998214 -0.443665422375277
1540821844.83895 7.04138116412695 3.36899017179123 -0.912957663552262 0.00407364612323906 -0.00338503656369636 0.896179049415178 -0.443660972279547
1540821844.84095 7.04136788296125 3.36898489960223 -0.912938121539762 0.00407596931704271 -0.0033894123619063 0.896181218154511 -0.443656536732036
1540821844.84295 7.04135476014698 3.36897969290898 -0.912918607783719 0.00407814573623561 -0.00339379692074919 0.896183376987915 -0.443652122366559
1540821844.84495 7.04134179895415 3.36897455086355 -0.912899117847142 0.00408017130433535 -0.00339818225008775 0.896185522780225 -0.443647735617637
1540821844.84695 7.04132900209331 3.36896947250831 -0.912879647843095 0.00408204292889952 -0.00340256066446433 0.896187652489706 -0.443643382720221
1540821844.84895 7.04131637173711 3.36896445678036 -0.912860194418116 0.00408375846193489 -0.0034069247807073 0.896189763168338 -0.443639069709423
1540821844.85095 7.04130390954184 3.36895950251601 -0.912840754735617 0.00408531666030646 -0.00341126751553594 0.896191851962113 -0.443634802420234
1540821844.85295 7.04129161666895 3.36895460845526 -0.912821326459309 0.00408671714614676 -0.00341558208316369 0.896193916111338 -0.443630586487254
1540821844.85495 7.04127949380662 3.36894977324622 -0.912801907736599 0.00408796036726501 -0.00341986199290022 0.896195952950927 -0.443626427344411
1540821844.85695 7.04126754119129 3.36894499544964 -0.912782497182013 0.00408904755755636 -0.00342410104675221 0.896197959910707 -0.443622330224685
1540821844.85895 7.04125575862922 3.36894027354332 -0.9127630938606 0.00408998069741119 -0.00342829333702325 0.896199934515726 -0.443618300159833
1540821844.86095 7.04124414551799 3.36893560592661 -0.912743697271346 0.00409076247412431 -0.00343243324391281 0.896201874386549 -0.443614341980107
1540821844.86295 7.04123270086811 3.36893099092487 -0.912724307330586 0.00409139624230426 -0.00343651543311472 0.896203777239576 -0.443610460313982
1540821844.86495 7.0412214233245 3.36892642679393 -0.912704924355411 0.0040918859842825 -0.00344053485341505 0.896205640887349 -0.443606659587872
1540821844.86695 7.04121031118808 3.36892191172456 -0.912685549047086 0.00409223627052263 -0.00344448673428979 0.896207463238861 -0.443602944025858
1540821844.86895 7.04119936243726 3.36891744384695 -0.912666182474453 0.00409245222002956 -0.00344836658350242 0.896209242299873 -0.443599317649408
1540821844.87095 7.04118857474955 3.36891302123514 -0.912646826057352 0.00409253946075865 -0.00345217018470151 0.896210976173225 -0.443595784277098
1540821844.87295 7.04117794552305 3.36890864191153 -0.912627481550022 0.00409250409002477 -0.00345589359501853 0.896212663059154 -0.443592347524337
1540821844.87495 7.04116747189802 3.36890430385132 -0.91260815102452 0.00409235263491133 -0.00345953314266611 0.896214301255609 -0.443589010803093
1540821844.87695 7.04115715077842 3.36890000498697 -0.912588836854128 0.00409209201267926 -0.00346308542453673 0.896215889158569 -0.443585777321611
1540821844.87895 7.04114697885344 3.36889574321272 -0.912569541696766 0.00409172949117589 -0.00346654730380213 0.896217425262358 -0.443582650084142
1540821844.88095 7.04113695261905 3.36889151638896 -0.912550268478401 0.00409127264924382 -0.00346991590751353 0.896218908159967 -0.443579631890668
1540821844.88295 7.04112706839956 3.3688873223468 -0.912531020376464 0.00409072933712961 -0.00347318862420269 0.896220336543367 -0.443576725336626
1540821844.88495 7.04111732236913 3.36888315889248 -0.912511800803252 0.00409010763689249 -0.00347636310148409 0.896221709203833 -0.443573932812633
1540821844.88695 7.04110771057334 3.36887902381182 -0.912492613389349 0.00408941582281298 -0.0034794372436581 0.896223025032255 -0.443571256504217
1540821844.88895 7.04109822895074 3.36887491487474 -0.912473461967029 0.00408866232180135 -0.00348240920931548 0.896224283019463 -0.443568698391542
1540821844.89095 7.04108887335435 3.36887082983969 -0.912454350553673 0.00408785567380612 -0.00348527740894304 0.896225482256539 -0.44356626024914
1540821844.89295 7.04107963957324 3.36886676645812 -0.912435283335177 0.00408700449222232 -0.00348804050253066 0.896226621935136 -0.443563943645636
1540821844.89495 7.04107052335409 3.36886272247898 -0.912416264649365 0.00408611742429983 -0.00349069739717969 0.896227701347795 -0.443561749943481
1540821844.89695 7.04106152042267 3.36885869565313 -0.912397298969399 0.0040852031115515 -0.00349324724471276 0.896228719888262 -0.443559680298686
1540821844.89895 7.04105262650545 3.36885468373783 -0.912378390887189 0.00408427015016133 -0.00349568943928489 0.896229677051799 -0.443557735660548
1540821844.90095 7.0410438373511 3.36885068450124 -0.91235954509681 0.00408332705139239 -0.00349802361499619 0.896230572435504 -0.443555916771391
1540821844.90295 7.04103514875204 3.36884669572685 -0.912340766377905 0.00408238220199483 -0.00350024964350581 0.896231405738622 -0.443554224166295
1540821844.90495 7.04102655656602 3.36884271521794 -0.912322059579102 0.00408144382461371 -0.0035023676316473 0.89623217676286 -0.443552658172831
1540821844.90695 7.0410180567376 3.36883874080208 -0.912303429601424 0.00408051993819682 -0.00350437791904537 0.896232885412701 -0.443551218910802
1540821844.90895 7.04100964531975 3.36883477033557 -0.912284881381698 0.00407961831840244 -0.0035062810757339 0.896233531695715 -0.443549906291976
1540821844.91095 7.04100131849536 3.36883080170792 -0.912266419875971 0.00407874645800693 -0.0035080778997751 0.89623411572287 -0.443548720019825
1540821844.91295 7.04099307259879 3.36882683284631 -0.912248050042914 0.00407791152731241 -0.00350976941487995 0.89623463770885 -0.443547659589266
1540821844.91495 7.04098490413744 3.36882286172004 -0.912229776827242 0.0040771203345543 -0.00351135686802962 0.89623509797236 -0.443546724286401
1540821844.91695 7.04097680981324 3.36881888634505 -0.912211605143116 0.00407637928630881 -0.00351284172709787 0.896235496936442 -0.443545913188256
1540821844.91895 7.04096878654424 3.36881490478833 -0.912193539857563 0.00407569434790044 -0.00351422567847432 0.896235835128784 -0.443545225162524
1540821844.92095 7.04096083148613 3.36881091517241 -0.91217558577388 0.0040750710038094 -0.00351551062468852 0.896236113182036 -0.443544658867311
1540821844.92295 7.0409529420538 3.36880691567983 -0.91215774761505 0.00407451421807898 -0.00351669868203457 0.896236331834117 -0.443544212750874
1540821844.92495 7.04094511594285 3.36880290455758 -0.912140030007151 0.00407402839472295 -0.0035177921781963 0.896236491928534 -0.443543885051373
1540821844.92695 7.04093735115118 3.36879888012163 -0.912122437462766 0.00407361733813291 -0.00351879364987285 0.896236594414688 -0.443543673796611
1540821844.92895 7.04092964600051 3.36879484076131 -0.9121049743644 0.00407328421348555 -0.00351970584040442 0.896236640348196 -0.443543576803782
1540821844.93095 7.0409219991579 3.36879078494385 -0.912087644947882 0.00407303150715007 -0.00352053169739822 0.896236630891198 -0.443543591679221
1540821844.93295 7.04091440965704 3.36878671121875 -0.91207045328595 0.00407286098767221 -0.00352127437028629 0.896236567312636 -0.443543715818236
1540821844.93495 7.04090687691151 3.36878261822087 -0.9120534032761 0.0040727736817568 -0.00352193720611493 0.896236450987331 -0.443543946407216
1540821844.93695 7.04089940070809 3.36877850467006 -0.912036498639305 0.00407276988832287 -0.00352252374084491 0.896236283392064 -0.443544280431517
1540821844.93895 7.04089198119202 3.36877436936945 -0.912019742923016 0.00407284920755702 -0.0035230376888832 0.896236066100465 -0.443544714685609
1540821844.94095 7.04088461885207 3.3687702112037 -0.912003139504313 0.00407301057054361 -0.00352348293254633 0.89623580077786 -0.443545245783319
1540821844.94295 7.0408773145055 3.36876602913722 -0.911986691593079 0.00407325226889478 -0.00352386351152344 0.896235489176117 -0.443545870168072
1540821844.94495 7.04087006928315 3.36876182221242 -0.911970402235153 0.00407357198438039 -0.0035241836123388 0.896235133128496 -0.443546584123135
1540821844.94695 7.04086288461439 3.36875758954797 -0.911954274315493 0.00407396681855788 -0.00352444755781401 0.896234734544496 -0.443547383781858
1540821844.94895 7.04085576221219 3.36875333033701 -0.911938310561338 0.00407443332240191 -0.00352465979652951 0.896234295404704 -0.443548265137914
1540821844.95095 7.0408487040581 3.3687490438454 -0.911922513545371 0.004074967525934 -0.00352482489228565 0.896233817755649 -0.443549224055544
1540821844.95295 7.0408417123873 3.36874472940995 -0.911906885688877 0.00407556496785187 -0.00352494751356316 0.896233303704647 -0.443550256279797
1540821844.95495 7.0408347896736 3.36874038643669 -0.911891429264907 0.0040762207251588 -0.003525032422983 0.896232755414654 -0.443551357446772
1540821844.95695 7.04082793861448 3.36873601439907 -0.911876146401438 0.00407692944279273 -0.00352508446676561 0.896232175099115 -0.443552523093861
1540821844.95895 7.04082116211606 3.36873161283622 -0.911861039084535 0.00407768536325526 -0.00352510856418957 0.896231565016816 -0.443553748669987
1540821844.96095 7.04081446327817 3.36872718135121 -0.911846109161511 0.00407848235624042 -0.00352510969704961 0.896230927466729 -0.44355502954585
1540821844.96295 7.04080784537936 3.36872271960923 -0.911831358344091 0.00407931394826341 -0.00352509289911409 0.896230264782868 -0.443556361024159
1540821844.96495 7.0408013118619 3.3687182273359 -0.911816788211571 0.00408017335228902 -0.00352506324558183 0.896229579329129 -0.443557738349882
1540821844.96695 7.04079486631679 3.36871370431546 -0.91180240021398 0.00408105349736002 -0.00352502584253837 0.896228873494144 -0.443559156720474
1540821844.96895 7.04078851246882 3.36870915038903 -0.911788195675242 0.0040819470582253 -0.00352498581641173 0.896228149686125 -0.443560611296126
1540821844.97095 7.04078225416155 3.36870456545283 -0.911774175796336 0.0040828464849679 -0.00352494830342761 0.896227410327708 -0.443562097209994
1540821844.97295 7.04077609534236 3.36869994945647 -0.911760341658459 0.00408374403263277 -0.00352491843906411 0.896226657850801 -0.443563609578443
1540821844.97495 7.04077004004743 3.36869530240111 -0.911746694226185 0.00408463179085458 -0.00352490134750595 0.896225894691423 -0.443565143511279
1540821844.97695 7.04076409238679 3.36869062433779 -0.911733234350631 0.00408550171348514 -0.00352490213109836 0.896225123284551 -0.443566694121985
1540821844.97895 7.04075825652934 3.36868591536558 -0.911719962772612 0.00408634564822079 -0.00352492585980044 0.896224346058954 -0.443568256537962
1540821844.98095 7.04075253668783 3.36868117562989 -0.911706880125807 0.00408715536622967 -0.00352497756063831 0.896223565432037 -0.443569825910753
1540821844.98295 7.04074693710394 3.36867640532067 -0.911693986939919 0.00408792259177873 -0.00352506220715782 0.89622278380468 -0.443571397426287
1540821844.98495 7.04074146203325 3.36867160467066 -0.911681283643835 0.00408863903186075 -0.00352518470887711 0.896222003556068 -0.443572966315107
1540821844.98695 7.04073611573025 3.36866677395366 -0.911668770568791 0.00408929640582113 -0.00352534990073883 0.896221227038533 -0.4435745278626
1540821844.98895 7.04073090243342 3.36866191348269 -0.911656447951528 0.00408988647498462 -0.00352556253256227 0.896220456572385 -0.443576077419237
1540821844.99095 7.0407258263502 3.36865702360833 -0.911644315937459 0.00409040107228193 -0.00352582725849527 0.896219694440743 -0.443577610410797
1540821844.99295 7.040720891642 3.36865210471688 -0.911632374583826 0.00409083213187623 -0.0035261486264661 0.89621894288437 -0.443579122348601
1540821844.99495 7.04071610240926 3.36864715722863 -0.911620623862863 0.00409117171878962 -0.00352653106763522 0.896218204096502 -0.443580608839743
1540821844.99695 7.04071146267643 3.36864218159611 -0.911609063664959 0.00409141205852954 -0.00352697888584709 0.896217480217677 -0.44358206559732
1540821844.99895 7.04070697637704 3.36863717830232 -0.911597693801815 0.00409154556671501 -0.00352749624708196 0.896216773330563 -0.443583488450659
1540821845.00095 7.04070264733863 3.36863214785895 -0.91158651400961 0.00409156487870305 -0.00352808716890776 0.896216085454791 -0.443584873355555
1540821845.00295 7.04069847926786 3.36862709080466 -0.911575523952161 0.00409146287921486 -0.00352875550993207 0.896215418541775 -0.44358621640449
1540821845.00495 7.04069447573549 3.36862200770327 -0.911564723224081 0.00409123273196217 -0.00352950495925428 0.896214774469546 -0.44358751383687
1540821845.00695 7.04069064016139 3.36861689914206 -0.911554111353947 0.00409086790927353 -0.00353033902591791 0.896214155037578 -0.443588762049256
1540821845.00895 7.04068697579957 3.36861176572995 -0.911543687807453 0.00409036222172065 -0.00353126102836312 0.896213561961612 -0.443589957605586
1540821845.01095 7.04068348572319 3.36860660809578 -0.911533451990578 0.00408970984774481 -0.00353227408387955 0.896212996868486 -0.443591097247413
1540821845.01295 7.0406801728096 3.36860142688651 -0.911523403252747 0.00408890536328335 -0.00353338109805938 0.896212461290967 -0.443592177904134
1540821845.01495 7.04067703972535 3.36859622276551 -0.911513540889987 0.00408794377139626 -0.00353458475425073 0.896211956662572 -0.443593196703219
1540821845.01695 7.04067408891117 3.36859099641078 -0.911503864148094 0.00408682053189287 -0.00353588750301137 0.896211484312407 -0.443594150980442
1540821845.01895 7.04067132256706 3.36858574851315 -0.911494372225791 0.00408553159095872 -0.0035372915515629 0.89621104545999 -0.443595038290118
1540821845.02095 7.04066874263725 3.36858047977457 -0.911485064277892 0.00408407341078258 -0.00353879885324514 0.89621064121009 -0.443595856415331
1540821845.02295 7.04066635079524 3.36857519090636 -0.911475939418461 0.00408244299918365 -0.00354041109697112 0.896210272547561 -0.443596603378171
1540821845.02495 7.04066414842882 3.36856988262736 -0.911466996723973 0.00408063793923898 -0.00354212969668235 0.896209940332173 -0.443597277449967
1540821845.02695 7.04066213662508 3.3685645556623 -0.911458235236479 0.00407865641891109 -0.00354395578080459 0.89620964529346 -0.443597877161524
1540821845.02895 7.04066031615546 3.36855921073992 -0.911449653966762 0.00407649726067598 -0.00354589018170409 0.896209388025553 -0.443598401313358
1540821845.03095 7.04065868746071 3.36855384859128 -0.911441251897505 0.00407415995115118 -0.00354793342514427 0.896209168982027 -0.443598848985937
1540821845.03295 7.04065725063618 3.36854846994801 -0.911433027986406 0.0040716446702387 -0.00355008571992333 0.89620898847084 -0.443599219549735
1540821845.03495 7.0406560054225 3.36854307554122 -0.911424981168268 0.00406895230764142 -0.00355234695220602 0.896208846651634 -0.443599512670603
1540821845.03695 7.04065495121035 3.36853766610218 -0.911417110354465 0.00406608444732725 -0.00355471669177022 0.896208743539034 -0.443599728303224
1540821845.03895 7.04065408705059 3.36853224236357 -0.911409414431365 0.00406304333936698 -0.00355719420294754 0.89620867900831 -0.443599866679878
1540821845.04095 7.04065341166472 3.36852680506083 -0.911401892258723 0.00405983187128675 -0.00355977845574501 0.896208652801134 -0.443599928299024
1540821845.04295 7.04065292345532 3.36852135493349 -0.911394542668066 0.00405645353942084 -0.00356246813696698 0.896208664531338 -0.44359991391389
1540821845.04495 7.0406526205164 3.36851589272648 -0.911387364461087 0.00405291242026481 -0.00356526166133763 0.896208713690672 -0.443599824521056
1540821845.04695 7.04065250064389 3.36851041919147 -0.91138035640803 0.00404921314182893 -0.0035681571826237 0.896208799654562 -0.443599661349038
1540821845.04895 7.04065256134602 3.36850493508819 -0.911373517246079 0.00404536085499198 -0.00357115260475765 0.896208921687878 -0.443599425846875
1540821845.05095 7.04065279985372 3.36849944118575 -0.911366845677748 0.0040413612048553 -0.00357424559296106 0.896209078950688 -0.44359911967272
1540821845.05295 7.04065321313109 3.368493938264 -0.911360340369272 0.00403722030209719 -0.00357743358486835 0.896209270504028 -0.443598744682417
1540821845.05495 7.04065379788578 3.36848842711479 -0.911353999948988 0.00403294469432756 -0.00358071380165081 0.896209495315661 -0.443598302918092
1540821845.05695 7.04065455057941 3.36848290854335 -0.911347823005736 0.00402854133744289 -0.00358408325914072 0.896209752265843 -0.443597796596738
1540821845.05895 7.04065546743801 3.36847738336961 -0.911341808087235 0.00402401756698143 -0.00358753877895581 0.896210040153085 -0.443597228098797
1540821845.06095 7.04065654446241 3.36847185242951 -0.911335953698481 0.00401938106947869 -0.00359107699962375 0.896210357699918 -0.443596599956747
1540821845.06295 7.04065777743866 3.36846631657633 -0.911330258300133 0.00401463985382316 -0.00359469438770691 0.896210703558655 -0.443595914843683
1540821845.06495 7.0406591619485 3.36846077668201 -0.9113247203069 0.00400980222261223 -0.00359838724892708 0.896211076317153 -0.443595175561899
1540821845.06695 7.04066069337969 3.3684552336385 -0.911319338085932 0.00400487674350835 -0.00360215173929039 0.896211474504576 -0.443594385031472
1540821845.06895 7.0406623669365 3.36844968835906 -0.911314109955209 0.00399987222059538 -0.00360598387621215 0.896211896597153 -0.443593546278841
1540821845.07095 7.04066417765009 3.36844414177959 -0.911309034181928 0.00399479766573511 -0.00360987954964184 0.896212341023938 -0.443592662425384
1540821845.07295 7.04066612038896 3.36843859485999 -0.911304108980894 0.00398966226992388 -0.00361383453318794 0.896212806172568 -0.443591736676
1540821845.07495 7.04066818986933 3.36843304858542 -0.911299332512907 0.0039844753746495 -0.00361784449524286 0.89621329039502 -0.443590772307686
1540821845.07695 7.04067038066557 3.36842750396769 -0.911294702883152 0.00397924644324805 -0.00362190501010767 0.896213792013362 -0.443589772658108
1540821845.07895 7.04067268722065 3.36842196204654 -0.911290218139588 0.00397398503226099 -0.00362601156911684 0.896214309325509 -0.443588741114182
1540821845.08095 7.0406751038565 3.368416423891 -0.911285876271334 0.00396870076279218 -0.00363015959176281 0.896214840610973 -0.443587681100639
1540821845.08295 7.04067762478449 3.3684108906007 -0.911281675207063 0.0039634032918651 -0.00363434443682043 0.896215384136609 -0.443586596068605
1540821845.08495 7.04068024411578 3.36840536330719 -0.911277612813387 0.00395810228377994 -0.00363856141347124 0.896215938162363 -0.443585489484166
1540821845.08695 7.04068295587182 3.36839984317529 -0.911273686893246 0.0039528073814708 -0.00364280579242758 0.896216500947018 -0.443584364816939
1540821845.08895 7.04068575399469 3.36839433140436 -0.911269895184298 0.0039475281778629 -0.00364707281705647 0.896217070753933 -0.443583225528641
1540821845.09095 7.04068863235755 3.36838882922971 -0.91126623535731 0.0039422741872296 -0.00365135771450332 0.896217645856783 -0.44358207506165
1540821845.09295 7.04069158477509 3.36838333792386 -0.911262705014539 0.00393705481654951 -0.00365565570681533 0.8962182245453 -0.443580916827578
1540821845.09495 7.04069460501388 3.36837785879788 -0.911259301688132 0.00393187933686344 -0.00365996202206478 0.896218805131004 -0.44357975419583
1540821845.09695 7.04069768680284 3.36837239320274 -0.911256022838506 0.00392675685463123 -0.00366427190547191 0.896219385952938 -0.443578590482167
1540821845.09895 7.04070082384365 3.3683669425306 -0.911252865852739 0.00392169628308849 -0.00366858063052762 0.8962199653834 -0.44357742893727
1540821845.10095 7.04070400982115 3.36836150821617 -0.911249828042962 0.00391670631360314 -0.0036728835101159 0.896220541833667 -0.443576272735301
1540821845.10295 7.04070723841376 3.36835609173801 -0.911246906644745 0.00391179538703179 -0.00367717590763592 0.896221113759731 -0.443575124962459
1540821845.10495 7.04071050330393 3.36835069461987 -0.911244098815485 0.00390697166507593 -0.00368145324812394 0.896221679668014 -0.443573988605547
1540821845.10695 7.04071379818851 3.36834531843202 -0.911241401632798 0.00390224300163787 -0.0036857110293748 0.896222238121097 -0.443572866540522
1540821845.10895 7.0407171167892 3.36833996479255 -0.911238812092905 0.00389761691417646 -0.00368994483306321 0.89622278774344 -0.443571761521059
1540821845.11095 7.04072045286297 3.36833463536873 -0.911236327109023 0.00389310055506253 -0.00369415033586476 0.896223327227103 -0.443570676167107
1540821845.11295 7.04072380021244 3.36832933187831 -0.911233943509751 0.00388870068293411 -0.00369832332057658 0.896223855337463 -0.443569612953446
1540821845.11495 7.04072715269635 3.36832405609087 -0.911231658037462 0.00388442363405123 -0.00370245968723781 0.89622437091893 -0.443568574198245
1540821845.11695 7.04073050423995 3.36831880982911 -0.911229467346691 0.00388027529365055 -0.00370655546424972 0.896224872900668 -0.44356756205162
1540821845.11895 7.04073384884541 3.36831359497022 -0.911227368002522 0.00387626106729959 -0.0037106068194956 0.896225360302306 -0.443566578484189
1540821845.12095 7.04073718060225 3.36830841344717 -0.911225356478978 0.00387238585225058 -0.00371461007146045 0.896225832239657 -0.443565625275632
1540821845.12295 7.04074049369777 3.36830326725005 -0.91122342915741 0.00386865400879407 -0.00371856170035034 0.896226287930426 -0.44356470400325
1540821845.12495 7.04074378242744 3.36829815842739 -0.911221582324888 0.00386506933161208 -0.00372245835921161 0.896226726699929 -0.443563816030519
1540821845.12695 7.04074704120533 3.36829308908752 -0.911219812172585 0.00386163502113094 -0.00372629688504987 0.896227147986807 -0.443562962495655
1540821845.12895 7.04075026457454 3.36828806139982 -0.91121811479417 0.00385835365487374 -0.00373007430994875 0.896227551348736 -0.44356214430017
1540821845.13095 7.04075344721761 3.36828307759614 -0.911216486184194 0.0038552271588124 -0.00373378787218857 0.896227936468144 -0.443561362097435
1540821845.13295 7.04075658396686 3.36827813997199 -0.911214922236571 0.00385225677919838 -0.00373743502721946 0.89622830315783 -0.443560616281429
